pubchem_id,common_name,iupac_name,smile,inchi,has_sweet
25209274,CID 25209274,"(3R,4R,5S,6R)-2-methoxy-6-[(1S,2R)-1,2,3-trihydroxypropyl]oxane-3,4,5-triol",COC1C(C(C(C(O1)C(C(CO)O)O)O)O)O,"InChI=1S/C9H18O8/c1-16-9-7(15)5(13)6(14)8(17-9)4(12)3(11)2-10/h3-15H,2H2,1H3/t3-,4+,5-,6+,7-,8-,9?/m1/s1",1
25209457,CID 25209457,"(3R,4R,5S)-5-[(1R)-1,2-dimethoxyethyl]-4-methoxyoxolane-2,3-diol",COCC(C1C(C(C(O1)O)O)OC)OC,"InChI=1S/C9H18O6/c1-12-4-5(13-2)7-8(14-3)6(10)9(11)15-7/h5-11H,4H2,1-3H3/t5-,6-,7+,8-,9?/m1/s1",1
25210762,CID 25210762,"(2R,3R,4S,5S,6S)-2-[(2R,3S,4S,5S)-2,5-bis(chloromethyl)-3,4-dihydroxyoxolan-2-yl]oxy-6-(hydroxymethyl)-5-methyloxane-3,4-diol",CC1C(OC(C(C1O)O)OC2(C(C(C(O2)CCl)O)O)CCl)CO,"InChI=1S/C13H22Cl2O8/c1-5-7(3-16)21-12(10(19)8(5)17)23-13(4-15)11(20)9(18)6(2-14)22-13/h5-12,16-20H,2-4H2,1H3/t5-,6-,7-,8+,9-,10-,11+,12-,13+/m1/s1",1
25225412,CID 25225412,,CC1=CC23CCC4C(C2CCC1(C3)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(CCCC4(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C,"InChI=1S/C38H60O18/c1-16-11-37-9-5-20-35(2,7-4-8-36(20,3)34(50)55-32-29(49)26(46)23(43)18(13-40)52-32)21(37)6-10-38(16,15-37)56-33-30(27(47)24(44)19(14-41)53-33)54-31-28(48)25(45)22(42)17(12-39)51-31/h11,17-33,39-49H,4-10,12-15H2,1-3H3/t17-,18-,19-,20?,21?,22-,23-,24-,25+,26+,27+,28-,29-,30-,31+,32+,33+,35+,36-,37?,38-/m1/s1",1
25225413,CID 25225413,,CC1=CC23CCC4C(C2CCC1(C3)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(CCCC4(C)C(=O)O)C,"InChI=1S/C38H60O18/c1-16-11-37-9-5-20-35(2,7-4-8-36(20,3)34(49)50)21(37)6-10-38(16,15-37)56-33-30(55-32-28(48)26(46)23(43)18(13-40)52-32)29(24(44)19(14-41)53-33)54-31-27(47)25(45)22(42)17(12-39)51-31/h11,17-33,39-48H,4-10,12-15H2,1-3H3,(H,49,50)/t17-,18-,19-,20?,21?,22-,23-,24-,25+,26+,27-,28-,29+,30-,31+,32+,33+,35+,36-,37?,38-/m1/s1",1
25225626,CID 25225626,,CC1C(C(C(C(O1)OC2C(C(C(OC2OC34CCC5C6(CCCC(C6CCC5(C3)C=C4C)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)CO)O)O)O)O)O,"InChI=1S/C38H60O17/c1-16-12-37-10-6-20-35(3,8-5-9-36(20,4)34(49)54-32-29(48)26(45)23(42)18(13-39)51-32)21(37)7-11-38(16,15-37)55-33-30(27(46)24(43)19(14-40)52-33)53-31-28(47)25(44)22(41)17(2)50-31/h12,17-33,39-48H,5-11,13-15H2,1-4H3/t17-,18+,19+,20?,21?,22-,23+,24+,25+,26-,27-,28+,29+,30+,31-,32-,33-,35-,36+,37?,38+/m0/s1",1
25228280,ZINC36533711,"(2S,3R,4S,5S,6R)-6-(fluoromethyl)oxane-2,3,4,5-tetrol",C(C1C(C(C(C(O1)O)O)O)O)F,"InChI=1S/C6H11FO5/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-6,8-11H,1H2/t2-,3+,4-,5+,6-/m0/s1",1
25228283,CID 25228283,"(2R,5R,6S)-6-(fluoromethyl)oxane-2,5-diol",C1CC(OC(C1O)CF)O,"InChI=1S/C6H11FO3/c7-3-5-4(8)1-2-6(9)10-5/h4-6,8-9H,1-3H2/t4-,5-,6-/m1/s1",1
25231871,CID 25231871,(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-phenylpropanoyl]amino]-3-carboxypropanoyl]amino]-4-methylpentanoic acid,CC(C)CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC1=CC=CC=C1)N,"InChI=1S/C19H27N3O6/c1-11(2)8-15(19(27)28)22-18(26)14(10-16(23)24)21-17(25)13(20)9-12-6-4-3-5-7-12/h3-7,11,13-15H,8-10,20H2,1-2H3,(H,21,25)(H,22,26)(H,23,24)(H,27,28)/t13-,14-,15-/m0/s1",1
25232491,1-O-Methyl-2-O-beta-D-mannopyranosyl-beta-D-mannopyranose,"(2S,3S,4S,5S,6R)-2-[(2R,3S,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-methoxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",COC1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O,"InChI=1S/C13H24O11/c1-21-13-11(9(19)7(17)5(3-15)23-13)24-12-10(20)8(18)6(16)4(2-14)22-12/h4-20H,2-3H2,1H3/t4-,5-,6-,7-,8+,9+,10+,11+,12+,13-/m1/s1",1
25232872,1-O-Methyl-2-O-beta-D-glucopyranosyl-alpha-D-mannopyranose,"(2S,3R,4S,5S,6R)-2-[(2S,3S,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-methoxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",COC1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O,"InChI=1S/C13H24O11/c1-21-13-11(9(19)7(17)5(3-15)23-13)24-12-10(20)8(18)6(16)4(2-14)22-12/h4-20H,2-3H2,1H3/t4-,5-,6-,7-,8+,9+,10-,11+,12+,13+/m1/s1",1
25232874,Cyclohexyl alpha-D-mannopyranoside,"(2S,3S,4S,5S,6R)-2-cyclohexyloxy-6-(hydroxymethyl)oxane-3,4,5-triol",C1CCC(CC1)OC2C(C(C(C(O2)CO)O)O)O,"InChI=1S/C12H22O6/c13-6-8-9(14)10(15)11(16)12(18-8)17-7-4-2-1-3-5-7/h7-16H,1-6H2/t8-,9-,10+,11+,12+/m1/s1",1
25233220,Manbeta1->3Manalpha,"(2S,3S,4S,5S,6R)-6-(hydroxymethyl)-3-[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2,4,5-triol",C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9+,10+,11+,12+/m1/s1",1
25233383,1-O-Cyclohexyl-2-O-beta-D-mannopyranosyl-alpha-D-mannopyranose,"(2S,3S,4S,5S,6R)-2-[(2S,3S,4S,5S,6R)-2-cyclohexyloxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",C1CCC(CC1)OC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CO)O)O)O,"InChI=1S/C18H32O11/c19-6-9-11(21)13(23)15(25)17(27-9)29-16-14(24)12(22)10(7-20)28-18(16)26-8-4-2-1-3-5-8/h8-25H,1-7H2/t9-,10-,11-,12-,13+,14+,15+,16+,17+,18+/m1/s1",1
25233553,Manbeta1->2Manbeta1->2Manalpha,"(2S,3S,4S,5S,6R)-3-[(2S,3S,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-6-(hydroxymethyl)oxane-2,4,5-triol",C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O,"InChI=1S/C18H32O16/c19-1-4-8(23)11(26)14(16(29)30-4)33-18-15(12(27)9(24)6(3-21)32-18)34-17-13(28)10(25)7(22)5(2-20)31-17/h4-29H,1-3H2/t4-,5-,6-,7-,8-,9-,10+,11+,12+,13+,14+,15+,16+,17+,18+/m1/s1",1
25234544,CID 25234544,"(3R,4R,5S,6R)-6-(hydroxymethyl)-5-[(3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxane-2,3,4-triol",C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O,"InChI=1S/C11H20O10/c12-1-4-9(6(15)7(16)10(18)20-4)21-11-8(17)5(14)3(13)2-19-11/h3-18H,1-2H2/t3-,4-,5+,6-,7-,8-,9-,10?,11?/m1/s1",1
25235746,AKOS015899740,"(3R,4S,5R)-2-[(3R,4R,5R)-4,5,6-trihydroxyoxan-3-yl]oxyoxane-3,4,5-triol",C1C(C(C(C(O1)OC2COC(C(C2O)O)O)O)O)O,"InChI=1S/C10H18O9/c11-3-1-18-10(8(15)5(3)12)19-4-2-17-9(16)7(14)6(4)13/h3-16H,1-2H2/t3-,4-,5+,6+,7-,8-,9?,10?/m1/s1",1
25235747,SCHEMBL4112285,"(2R,3S,4S,5R)-2-(hydroxymethyl)-6-[(2R,3S,4R,5R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxane-3,4,5-triol",C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11?,12?/m1/s1",1
25235749,CID 25235749,"(2R,3S,4S,5R)-2-(hydroxymethyl)-6-[(3R,4R,5R)-4,5,6-trihydroxyoxan-3-yl]oxyoxane-3,4,5-triol",C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)CO)O)O)O,"InChI=1S/C11H20O10/c12-1-3-5(13)7(15)9(17)11(20-3)21-4-2-19-10(18)8(16)6(4)14/h3-18H,1-2H2/t3-,4-,5-,6+,7+,8-,9-,10?,11?/m1/s1",1
25240274,CID 25240274,"methyl (2S)-2-acetamido-2,3-dideuterio-3-phenylpropanoate",CC(=O)NC(CC1=CC=CC=C1)C(=O)OC,"InChI=1S/C12H15NO3/c1-9(14)13-11(12(15)16-2)8-10-6-4-3-5-7-10/h3-7,11H,8H2,1-2H3,(H,13,14)/t11-/m0/s1/i8D,11D/t8?,11-",1
25240443,CID 25240443,"(4S,5S,6R)-3-fluoranyl-3-fluoro-6-(hydroxymethyl)oxane-2,4,5-triol",C(C1C(C(C(C(O1)O)(F)F)O)O)O,"InChI=1S/C6H10F2O5/c7-6(8)4(11)3(10)2(1-9)13-5(6)12/h2-5,9-12H,1H2/t2-,3-,4+,5?/m1/s1/i7-1/t2-,3-,4+,5?,6?",1
25240618,CID 25240618,"(2R,3S,4R,6S)-5-deuterio-6-ethoxy-2-(hydroxymethyl)oxane-3,4-diol",CCOC1CC(C(C(O1)CO)O)O,"InChI=1S/C8H16O5/c1-2-12-7-3-5(10)8(11)6(4-9)13-7/h5-11H,2-4H2,1H3/t5-,6-,7+,8+/m1/s1/i3D/t3?,5-,6-,7+,8+",1
25240878,37090-87-2,"(2R,3R,4S,5R)-3,4,5,6-tetrahydroxy-2-tritiohexanal",C(C=O)C(C(C(CO)O)O)O,"InChI=1S/C6H12O5/c7-2-1-4(9)6(11)5(10)3-8/h2,4-6,8-11H,1,3H2/t4-,5-,6+/m1/s1/i1T/t1-,4+,5+,6-/m0",1
25240942,CID 25240942,"(2R,3S,4R,5S,6S)-5-deuterio-6-ethoxy-2-(hydroxymethyl)oxane-3,4-diol",CCOC1CC(C(C(O1)CO)O)O,"InChI=1S/C8H16O5/c1-2-12-7-3-5(10)8(11)6(4-9)13-7/h5-11H,2-4H2,1H3/t5-,6-,7+,8+/m1/s1/i3D/t3-,5+,6+,7-,8-/m0",1
25241087,CID 25241087,"(2R,3S,4R,5S,6R)-5-deuterio-6-ethoxy-2-(hydroxymethyl)oxane-3,4-diol",CCOC1CC(C(C(O1)CO)O)O,"InChI=1S/C8H16O5/c1-2-12-7-3-5(10)8(11)6(4-9)13-7/h5-11H,2-4H2,1H3/t5-,6-,7-,8+/m1/s1/i3D/t3-,5+,6+,7+,8-/m0",1
25241109,CID 25241109,"(2R,3R,4S,5R,6R)-2-[deuterio(hydroxy)methyl]-6-methoxyoxane-3,4,5-triol",COC1C(C(C(C(O1)CO)O)O)O,"InChI=1S/C7H14O6/c1-12-7-6(11)5(10)4(9)3(2-8)13-7/h3-11H,2H2,1H3/t3-,4+,5+,6-,7-/m1/s1/i2D/t2?,3-,4+,5+,6-,7-",1
25241114,CID 25241114,"(2R,3R,4R,6R)-5-deuterio-6-(2,3-dihydroxypropoxy)-2-(hydroxymethyl)oxane-3,4-diol",C1C(C(C(OC1OCC(CO)O)CO)O)O,"InChI=1S/C9H18O7/c10-2-5(12)4-15-8-1-6(13)9(14)7(3-11)16-8/h5-14H,1-4H2/t5?,6-,7-,8-,9-/m1/s1/i1D/t1?,5?,6-,7-,8-,9-",1
25241361,CID 25241361,"(2R,3S,4R,6R)-5-deuterio-6-ethoxy-2-(hydroxymethyl)oxane-3,4-diol",CCOC1CC(C(C(O1)CO)O)O,"InChI=1S/C8H16O5/c1-2-12-7-3-5(10)8(11)6(4-9)13-7/h5-11H,2-4H2,1H3/t5-,6-,7-,8+/m1/s1/i3D/t3?,5-,6-,7-,8+",1
25243851,O1-Pentyl-Mannose,"(2R,3S,4S,5S,6R)-2-(hydroxymethyl)-6-pentoxyoxane-3,4,5-triol",CCCCCOC1C(C(C(C(O1)CO)O)O)O,"InChI=1S/C11H22O6/c1-2-3-4-5-16-11-10(15)9(14)8(13)7(6-12)17-11/h7-15H,2-6H2,1H3/t7-,8-,9+,10+,11-/m1/s1",1
25244377,Dfa I,"(1S,3R,9S,11R)-3,11-bis(hydroxymethyl)-4,7,12,14-tetraoxadispiro[4.2.4^{8}.2^{5}]tetradecane-1,2,9,10-tetrol",C1C2(C(C(C(O2)CO)O)O)OCC3(O1)C(C(C(O3)CO)O)O,"InChI=1S/C12H20O10/c13-1-5-7(15)9(17)11(21-5)3-20-12(4-19-11)10(18)8(16)6(2-14)22-12/h5-10,13-18H,1-4H2/t5-,6-,7?,8?,9+,10+,11?,12?/m1/s1",1
25244702,3-Deoxy-xylo-hexose,"(5R)-hexane-1,2,3,5,6-pentol",C(C(CO)O)C(C(CO)O)O,"InChI=1S/C6H14O5/c7-2-4(9)1-5(10)6(11)3-8/h4-11H,1-3H2/t4-,5?,6?/m1/s1",1
25244885,CID 25244885,"(2R,4S,6R)-2-(hydroxymethyl)-6-octoxyoxane-3,4,5-triol",CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O,"InChI=1S/C14H28O6/c1-2-3-4-5-6-7-8-19-14-13(18)12(17)11(16)10(9-15)20-14/h10-18H,2-9H2,1H3/t10-,11?,12+,13?,14-/m1/s1",1
25245593,SCHEMBL13773299,"(2R,4S)-oxane-2,3,4,5-tetrol",C1C(C(C(C(O1)O)O)O)O,"InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2?,3-,4?,5+/m0/s1",1
25245652,CID 25245652,"(3R,5S,6R)-6-(hydroxymethyl)-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2,4,5-triol",C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8?,9-,10-,11?,12-/m1/s1",1
25245814,CID 25245814,"(4S,6R)-6-(hydroxymethyl)-4-[(2S,4S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2,3,5-triol",C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2/t3-,4-,5?,6?,7+,8?,9?,10+,11?,12+/m1/s1",1
25245946,CID 25245946,"(2R,3R,4S,5S)-6-[[(2R,3R,4S,5S,6S)-3,4,5,6-tetrahydroxyoxan-2-yl]oxymethyl]oxane-2,3,4,5-tetrol",C(C1C(C(C(C(O1)O)O)O)O)OC2C(C(C(C(O2)O)O)O)O,"InChI=1S/C11H20O11/c12-3-2(21-9(18)6(15)4(3)13)1-20-11-8(17)5(14)7(16)10(19)22-11/h2-19H,1H2/t2?,3-,4+,5+,6-,7+,8-,9-,10+,11-/m1/s1",1
25256616,CID 25256616,(2S)-2-[[(2S)-2-[[(2S)-2-aminopropanoyl]amino]-3-methylbutanoyl]amino]-3-phenylpropanoic acid,CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(C)N,"InChI=1S/C17H25N3O4/c1-10(2)14(20-15(21)11(3)18)16(22)19-13(17(23)24)9-12-7-5-4-6-8-12/h4-8,10-11,13-14H,9,18H2,1-3H3,(H,19,22)(H,20,21)(H,23,24)/t11-,13-,14-/m0/s1",1
25268403,CID 25268403,"(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-amino-4-methylpentanoyl]amino]-3-carboxypropanoyl]amino]-3-methylpentanoyl]amino]-3-phenylpropanoyl]amino]propanoyl]amino]-3-methylpentanoic acid",CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C)C(=O)NC(C(C)CC)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)N,"InChI=1S/C34H54N6O9/c1-8-19(5)27(39-32(46)25(17-26(41)42)37-30(44)23(35)15-18(3)4)33(47)38-24(16-22-13-11-10-12-14-22)31(45)36-21(7)29(43)40-28(34(48)49)20(6)9-2/h10-14,18-21,23-25,27-28H,8-9,15-17,35H2,1-7H3,(H,36,45)(H,37,44)(H,38,47)(H,39,46)(H,40,43)(H,41,42)(H,48,49)/t19-,20-,21-,23-,24-,25-,27-,28-/m0/s1",1
25322845,CID 25322845,"(2S,3R,4R,6S)-6-methyloxane-2,3,4-triol",CC1CC(C(C(O1)O)O)O,"InChI=1S/C6H12O4/c1-3-2-4(7)5(8)6(9)10-3/h3-9H,2H2,1H3/t3-,4+,5+,6-/m0/s1",1
25322846,ZINC12501179,"(2S,3R,4S,6S)-6-methyloxane-2,3,4-triol",CC1CC(C(C(O1)O)O)O,"InChI=1S/C6H12O4/c1-3-2-4(7)5(8)6(9)10-3/h3-9H,2H2,1H3/t3-,4-,5+,6-/m0/s1",1
25322854,ZINC12501243,"(2S,3S,4S,5S,6S)-6-methyloxane-2,3,4,5-tetrol",CC1C(C(C(C(O1)O)O)O)O,"InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3+,4-,5-,6-/m0/s1",1
25322904,CID 25322904,"(2S,3S,4R,5S,6S)-2-[(2S,3R,4R,5S,6R)-3,5-dihydroxy-2-(hydroxymethyl)-6-methoxyoxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",COC1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)CO)O)O)O)O,"InChI=1S/C13H24O11/c1-21-12-10(20)11(7(17)5(3-15)22-12)24-13-9(19)8(18)6(16)4(2-14)23-13/h4-20H,2-3H2,1H3/t4-,5-,6+,7+,8+,9-,10-,11+,12+,13-/m0/s1",1
25322905,CID 25322905,"(2S,3S,4R,5S,6S)-2-[(2S,3R,4R,5S,6S)-3,5-dihydroxy-2-(hydroxymethyl)-6-methoxyoxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",COC1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)CO)O)O)O)O,"InChI=1S/C13H24O11/c1-21-12-10(20)11(7(17)5(3-15)22-12)24-13-9(19)8(18)6(16)4(2-14)23-13/h4-20H,2-3H2,1H3/t4-,5-,6+,7+,8+,9-,10-,11+,12-,13-/m0/s1",1
25322906,CID 25322906,"(2S,3S,4R,5S,6S)-2-[(2R,3R,4R,5S,6R)-3,5-dihydroxy-2-(hydroxymethyl)-6-methoxyoxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",COC1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)CO)O)O)O)O,"InChI=1S/C13H24O11/c1-21-12-10(20)11(7(17)5(3-15)22-12)24-13-9(19)8(18)6(16)4(2-14)23-13/h4-20H,2-3H2,1H3/t4-,5+,6+,7+,8+,9-,10-,11+,12+,13-/m0/s1",1
25322907,CID 25322907,"(2S,3S,4R,5S,6S)-2-[(2R,3R,4R,5S,6S)-3,5-dihydroxy-2-(hydroxymethyl)-6-methoxyoxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",COC1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)CO)O)O)O)O,"InChI=1S/C13H24O11/c1-21-12-10(20)11(7(17)5(3-15)22-12)24-13-9(19)8(18)6(16)4(2-14)23-13/h4-20H,2-3H2,1H3/t4-,5+,6+,7+,8+,9-,10-,11+,12-,13-/m0/s1",1
25323005,CID 25323005,"(2R,3S,4R,5S,6R)-2-methoxy-6-methyloxane-3,4,5-triol",CC1C(C(C(C(O1)OC)O)O)O,"InChI=1S/C7H14O5/c1-3-4(8)5(9)6(10)7(11-2)12-3/h3-10H,1-2H3/t3-,4-,5-,6+,7-/m1/s1",1
25323112,CID 25323112,"(2R,3S,4S,5S,6S)-6-[[(2R,3S,4S,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxane-2,3,4,5-tetrol",C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4-,5+,6+,7-,8-,9-,10-,11+,12+/m0/s1",1
25323113,CID 25323113,"(2R,3S,4S,5S,6S)-6-[[(2R,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxane-2,3,4,5-tetrol",C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4+,5-,6-,7+,8+,9+,10+,11-,12-/m1/s1",1
25323114,CID 25323114,"(2R,3S,4S,5S,6S)-6-[[(2S,3S,4S,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxane-2,3,4,5-tetrol",C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4-,5+,6+,7-,8-,9-,10-,11+,12-/m0/s1",1
25323115,CID 25323115,"(2R,3S,4S,5S,6S)-6-[[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxane-2,3,4,5-tetrol",C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4+,5-,6-,7+,8+,9+,10+,11-,12+/m1/s1",1
25323116,CID 25323116,"(2R,3S,4R,5S,6R)-2-hexoxy-6-(hydroxymethyl)oxane-3,4,5-triol",CCCCCCOC1C(C(C(C(O1)CO)O)O)O,"InChI=1S/C12H24O6/c1-2-3-4-5-6-17-12-11(16)10(15)9(14)8(7-13)18-12/h8-16H,2-7H2,1H3/t8-,9-,10-,11+,12-/m1/s1",1
25323117,SCHEMBL14673409,"(2S,3S,4R,5S,6R)-2-hexoxy-6-(hydroxymethyl)oxane-3,4,5-triol",CCCCCCOC1C(C(C(C(O1)CO)O)O)O,"InChI=1S/C12H24O6/c1-2-3-4-5-6-17-12-11(16)10(15)9(14)8(7-13)18-12/h8-16H,2-7H2,1H3/t8-,9-,10-,11+,12+/m1/s1",1
25323127,ZINC12504388,"(2R,3S,4S,5S,6S)-6-[(1R)-1,2-dihydroxyethyl]oxane-2,3,4,5-tetrol",C(C(C1C(C(C(C(O1)O)O)O)O)O)O,"InChI=1S/C7H14O7/c8-1-2(9)6-4(11)3(10)5(12)7(13)14-6/h2-13H,1H2/t2-,3+,4+,5+,6+,7-/m1/s1",1
25323128,ZINC12504389,"(2R,3S,4S,5S,6S)-6-[(1S)-1,2-dihydroxyethyl]oxane-2,3,4,5-tetrol",C(C(C1C(C(C(C(O1)O)O)O)O)O)O,"InChI=1S/C7H14O7/c8-1-2(9)6-4(11)3(10)5(12)7(13)14-6/h2-13H,1H2/t2-,3-,4-,5-,6-,7+/m0/s1",1
25323129,beta-D-glycero-D-manno-Heptopyranose,"(2R,3S,4S,5S,6R)-6-[(1R)-1,2-dihydroxyethyl]oxane-2,3,4,5-tetrol",C(C(C1C(C(C(C(O1)O)O)O)O)O)O,"InChI=1S/C7H14O7/c8-1-2(9)6-4(11)3(10)5(12)7(13)14-6/h2-13H,1H2/t2-,3+,4+,5+,6-,7-/m1/s1",1
25323130,SCHEMBL3506555,"(2R,3S,4S,5S,6R)-6-[(1S)-1,2-dihydroxyethyl]oxane-2,3,4,5-tetrol",C(C(C1C(C(C(C(O1)O)O)O)O)O)O,"InChI=1S/C7H14O7/c8-1-2(9)6-4(11)3(10)5(12)7(13)14-6/h2-13H,1H2/t2-,3-,4-,5-,6+,7+/m0/s1",1
25630328,CID 25630328,"(2R,3S,4S,5S,6S)-6-(hydroxymethyl)-3-[(2S,3S,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2,4,5-triol",C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5+,6+,7+,8-,9-,10-,11+,12-/m0/s1",1
25630332,CID 25630332,"(2R,3S,4S,5S,6R)-6-(hydroxymethyl)-3-[(2S,3S,4R,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2,4,5-triol",C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O,"InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4+,5-,6-,7-,8+,9+,10+,11-,12+/m1/s1",1
